LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
715;C910;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;EXEC;28,0;38,86
716;C910;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;280,0;388,64
717;C913;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;EXEC;40,0;53,87
718;C913;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;60,0;80,81
719;C915;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;110,0;151,04
720;F074;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;35,0;0,35
721;F115;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;123,0;1,23
722;F121;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;118,0;1,18
723;F176;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;EXEC;2,0;0,02
724;F440;0256-0234-9;LAÇO PREFORM P/ DROP ÓPT ASU ATÉ 12 FO;LVUT;7,0;0,07
725;C110;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;293,0;1323,81
726;C115;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;22,0;98,6
727;C115;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;82,0;367,49
728;C121;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;223,0;965,97
729;C174;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;74,0;326,7
730;C175;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;18,0;78,28
731;C175;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;118,0;513,16
732;C176;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;50,0;219,31
733;C176;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;46,0;201,76
734;C177;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;25,0;109,95
735;C177;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;100,0;439,78
736;C260;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;200,0;867,61
737;C334;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;212,0;1005,4
738;C334;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;3,0;14,23
739;C340;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;10,0;43,3
740;C558;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;241,0;1046,65
741;C558;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;695,0;3018,34
742;C559;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;1,0;4,33
743;C587;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;40,0;175,03
744;C733;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;350,0;1463,08
745;C903;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;82,0;328,55
746;C904;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;124,0;510,74
747;C904;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;248,0;1021,47
748;C906;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;75,0;324,87
749;C906;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;95,0;411,51
750;C907;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;AMED;6,0;25,99
751;C907;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;86,0;372,47
752;C907;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;113,0;489,41
753;C908;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;6,0;25,98
754;C909;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;123,0;492,82
755;C910;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;4,0;17,32
756;C912;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;1,0;4,33
757;C912;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;220,0;952,53
758;C913;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;EXEC;210,0;909,24
759;C913;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;104,0;450,29
760;C924;0256-0243-5;ALÇA PREF P/CFOA-SM-AS-80 de 18 a 36 fo-;LVUT;1,0;4,33
761;C115;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;8,0;51,92
762;C121;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;AMED;30,0;169,82
763;C174;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;27,0;142,19
764;C175;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;AMED;50,0;283,57
765;C175;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;80,0;453,72
766;C176;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;EXEC;42,0;246,68
767;C177;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;EXEC;14,0;70,54
768;C260;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;AMED;184,0;977,64
769;C334;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;AMED;149,0;841,45
770;C334;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;110,0;621,21
771;C340;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;2,0;10,93
772;C400;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;10,0;53,77
773;C528;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;3,0;15,38
774;C558;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;AMED;80,0;451,47
775;C558;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;188,0;1060,94
776;C559;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;EXEC;15,0;80,97
777;C559;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;185,0;998,66
778;C906;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;120,0;653,35
779;C907;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;EXEC;31,0;162,82
780;C907;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;9,0;47,27
781;C908;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;EXEC;33,0;186,75
782;C910;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;EXEC;10,0;56,25
783;C925;0256-0244-6;ALÇA PREF P/CFOA-SM-AS-80 de 48 a 72 fo-;LVUT;106,0;599,88
784;C074;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;3,0;30,64
785;C121;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;AMED;6,0;61,37
786;C174;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;30,0;324,34
787;C175;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;AMED;77,0;833,32
788;C175;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;58,0;627,7
789;C176;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;AMED;6,0;70,76
790;C176;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;22,0;259,45
791;C177;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;EXEC;39,0;448,28
792;C177;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;15,0;172,41
793;C260;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;AMED;138,0;1477,7
794;C334;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;65,0;663,82
795;C339;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;EXEC;41,0;418,71
796;C339;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;35,0;357,44
797;C401;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;18,0;183,82
798;C437;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;13,0;164,92
799;C440;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;13,0;164,91
800;C528;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;30,0;306,38
801;C558;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;22,0;224,68
802;C559;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;60,0;612,8
803;C904;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;199,0;2514,05
804;C913;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;10,0;102,12
805;F121;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;AMED;10,0;0,1
806;F176;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;EXEC;8,0;0,08
807;F339;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;EXEC;71,0;0,71
808;F401;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;20,0;0,2
809;F532;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;10,0;0,1
810;F549;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;8,0;0,08
811;F559;0256-0245-7;ALÇA PREF P/CFOA-SM-AS-80 de 144 fo-TS;LVUT;20,0;0,2
812;C110;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;4964,0;1655,8
813;C112;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;481,0;160,45
814;C116;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;8525,0;2809,24
815;C176;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;EXEC;364,0;119,95
816;C439;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;368,0;129,24
817;C440;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;1900,0;667,25
818;C911;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;68,0;27,88
819;C912;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;68,0;27,88
820;C913;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;64,0;26,24
821;C924;0256-0267-7;FECHO DE ACO INOX 3/4 PARA FITA INOX;LVUT;771,0;316,1
822;C110;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;1,0;61,36
823;C903;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;40,0;3597,95
824;C904;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";EXEC;2,0;179,98
825;C904;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;125,0;11249,05
826;C907;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";EXEC;42,0;3788,4
827;C907;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;152,0;13710,4
828;C909;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;70,0;6296,41
829;C924;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;224,0;20187,72
830;C925;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;5,0;449,74
831;F115;0256-0268-8;"FITA DE ACO INOX 3/4""""x0,5x25M P/ POSTE";LVUT;2,0;0,02
832;C122;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
833;C175;0256-0298-8;SUPORTE EXTENSOR;AMED;2,0;167,71
834;C175;0256-0298-8;SUPORTE EXTENSOR;LVUT;8,0;670,83
835;C176;0256-0298-8;SUPORTE EXTENSOR;LVUT;5,0;419,27
836;C177;0256-0298-8;SUPORTE EXTENSOR;EXEC;5,0;419,27
837;C339;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,54
838;C340;0256-0298-8;SUPORTE EXTENSOR;LVUT;5,0;419,27
839;C351;0256-0298-8;SUPORTE EXTENSOR;LVUT;5,0;419,27
840;C400;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
841;C401;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
842;C437;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
843;C439;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,54
844;C528;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,54
845;C532;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
846;C549;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,54
847;C559;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,54
848;C598;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
849;C599;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,54
850;C600;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
851;C904;0256-0298-8;SUPORTE EXTENSOR;LVUT;10,0;838,53
852;C072;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;EXEC;1,0;1182,51
853;C072;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;LVUT;4,0;4730,06
854;C121;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;AMED;9,0;10509,41
855;C174;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;LVUT;1,0;1090,91
856;C175;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;LVUT;4,0;4072,63
857;C334;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;AMED;1,0;1182,51
858;C339;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;LVUT;1,0;1181,84
859;C549;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;LVUT;1,0;0,01
860;C733;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;EXEC;1,0;1121,0
861;C910;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;LVUT;1,0;901,47
862;F121;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;AMED;4,0;0,04
863;F733;0256-0341-1;CHASSI E TAMPÃO RETANG. ARTICULADO R-2;EXEC;1,0;0,01
864;C072;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;3,0;349,16
865;C072;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;63,0;7332,26
866;C074;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;6,0;554,84
867;C074;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;2,0;184,95
868;C115;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;16,0;1859,8
869;C121;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;21,0;2197,1
870;C121;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;237,0;24795,82
871;C121;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;117,0;12240,97
872;C122;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;18,0;2865,43
873;C175;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;9,0;1041,24
874;C175;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;3,0;347,08
875;C175;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;71,0;8214,25
876;C176;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;1,0;226,62
877;C177;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;1,0;109,66
878;C177;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;8,0;877,24
879;C260;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;127,0;14604,55
880;C260;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;6,0;689,98
881;C334;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;64,0;5825,25
882;C334;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;384,0;34951,53
883;C339;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;1,0;92,8
884;C339;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;41,0;3804,72
885;C339;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;72,0;6681,47
886;C340;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;1,0;85,68
887;C351;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;2,0;232,47
888;C401;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;1,0;78,9
889;C439;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;3,0;364,32
890;C440;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;38,0;4478,37
891;C528;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;4,0;459,58
892;C532;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;4,0;481,33
893;C558;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;3,0;347,14
894;C558;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;32,0;3702,82
895;C559;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;2,0;231,7
896;C559;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;2,0;231,7
897;C559;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;110,0;12743,62
898;C732;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;12,0;1394,59
899;C732;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;28,0;3254,05
900;C733;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;101,0;11180,27
901;C903;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;83,0;7187,43
902;C903;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;92,0;7966,79
903;C904;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;AMED;1,0;113,92
904;C904;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;89,0;10139,12
905;C904;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;82,0;9341,66
906;C905;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;26,0;2165,15
907;C907;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;7,0;813,02
908;C907;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;8,0;929,16
909;C908;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;34,0;3952,03
910;C910;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;2,0;230,42
911;C915;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;LVUT;90,0;8372,86
912;F081;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;7,0;0,07
913;F904;0256-0343-3;CTOPS 1:8 PRECONECTORIZADA SELADA FC;EXEC;2,0;0,02
914;C121;0256-0352-2;CHASSI E TAMPÃO CIRC. ARTICULADO RR90;AMED;2,0;2332,39
915;C438;0256-0352-2;CHASSI E TAMPÃO CIRC. ARTICULADO RR90;LVUT;1,0;1091,68
916;C733;0256-0352-2;CHASSI E TAMPÃO CIRC. ARTICULADO RR90;EXEC;1,0;1612,86
917;C904;0256-0352-2;CHASSI E TAMPÃO CIRC. ARTICULADO RR90;LVUT;2,0;2779,05
918;C072;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;EXEC;78,0;120,05
919;C074;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;32,0;49,25
920;C115;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;23,0;35,4
921;C174;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;55,0;84,65
922;C175;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;205,0;315,51
923;C176;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;42,0;64,65
924;C177;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;EXEC;32,0;49,26
925;C177;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;10,0;15,39
926;C339;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;EXEC;290,0;446,33
927;C339;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;350,0;538,67
928;C340;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;32,0;49,25
929;C351;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;6,0;9,24
930;C400;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;30,0;46,17
931;C401;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;225,0;346,29
932;C437;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;2,0;3,08
933;C439;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;2,0;3,08
934;C528;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;38,0;58,47
935;C532;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;38,0;58,47
936;C549;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;49,0;75,41
937;C558;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;34,0;52,33
938;C559;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;160,0;246,26
939;C733;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;EXEC;5,0;7,7
940;C904;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;EXEC;2,0;3,08
941;C904;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;351,0;540,22
942;C907;0256-0367-0;ALÇA PREF P/ CABO DROP ALT. CAP. 72FO;LVUT;200,0;307,82
943;C072;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;23,0;87,06
944;C074;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;4,0;15,14
945;C115;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;7,0;26,5
946;C174;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;114,0;431,52
947;C175;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;46,0;174,12
948;C175;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;64,0;242,26
949;C176;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;13,0;49,21
950;C176;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;23,0;87,07
951;C177;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;36,0;136,28
952;C260;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;100,0;378,53
953;C260;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;70,0;264,97
954;C334;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;34,0;128,7
955;C339;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;265,0;1003,1
956;C401;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;40,0;151,42
957;C440;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;7,0;26,5
958;C532;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;10,0;37,85
959;C558;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;6,0;22,71
960;C559;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;EXEC;67,0;253,61
961;C559;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;28,0;105,99
962;C732;0256-0368-0;ALÇA PREF P/ CABO DROP ALT. CAP 144FO;LVUT;54,0;204,41
