LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
276;C110;0186-0018-2;CORDAO FO MON 3M SC/APC-SC/APC 3MM;LVUT;1879,0;22418,42
277;C260;0186-0018-2;CORDAO FO MON 3M SC/APC-SC/APC 3MM;LVUT;3,0;32,8
278;C334;0186-0018-2;CORDAO FO MON 3M SC/APC-SC/APC 3MM;LVUT;6,0;64,89
279;C904;0186-0021-2;DGOI CONECTORIZADO (DGOI C) -  24 FO;LVUT;2,0;979,51
280;C334;0186-0041-7;CAIXA DIST. OPT EDIF. CONECT - 8 SPLITTE;LVUT;6,0;607,85
281;C904;0186-0041-7;CAIXA DIST. OPT EDIF. CONECT - 8 SPLITTE;LVUT;4,0;642,21
282;C260;0186-0043-4;CAIXA DIST OPT DE EDIF FUSÃO - 24F;EXEC;4,0;158,25
283;C334;0186-0043-4;CAIXA DIST OPT DE EDIF FUSÃO - 24F;LVUT;7,0;362,09
284;C906;0186-0043-4;CAIXA DIST OPT DE EDIF FUSÃO - 24F;LVUT;3,0;155,19
285;C910;0186-0043-4;CAIXA DIST OPT DE EDIF FUSÃO - 24F;LVUT;1,0;88,9
286;C915;0186-0043-4;CAIXA DIST OPT DE EDIF FUSÃO - 24F;LVUT;6,0;293,25
287;F924;0186-0047-3;(BLOQ) PTO CPWO- 2 FIBRAS;LVUT;1,0;0,01
288;C072;0186-0048-4;UTLET (PTO);LVUT;5,0;248,85
289;C072;0186-0054-0;TOMADA DUPLA P/ GPON;LVUT;310,0;1167,49
290;F115;0186-0056-2;MODEM HGU MITRASTAR-GV;LVUT;1,0;0,01
291;F924;0186-0060-6;CAIXA DISTRIB ÓPTICA DGOI-C 48F;LVUT;3,0;0,03
292;C260;0186-0064-4;DGOI V2 48FO 1 SPLITTER FURUKAWA;EXEC;6,0;6096,48
293;C115;0186-0068-9;DROP PRÉC FAST CONECT MOD TEL 220M;LVUT;2,0;399,13
294;C115;0186-0069-0;DROP PRÉC FAST CONECT MOD TEL 300M;LVUT;7,0;1867,91
295;C072;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;2,0;9392,48
296;C074;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;1,0;4694,1
297;C121;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;EXEC;1,0;4822,93
298;C121;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;2,0;9645,85
299;C260;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;EXEC;2,0;9340,37
300;C334;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;3,0;14744,35
301;C558;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;2,0;9790,35
302;C733;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;EXEC;2,0;9596,35
303;C903;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;EXEC;4,0;19900,66
304;C905;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;1,0;5111,14
305;C906;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;2,0;10315,88
306;C908;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;1,0;4798,18
307;C915;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;1,0;5126,74
308;C925;0186-0085-5;CABO PRÉ-CON CFOA SM DDR LSZH SC-APC144F;LVUT;3,0;14087,55
309;C121;0186-0086-6;DIST INT OPT ESPELHAMENTO SC/APC 144FO;EXEC;1,0;477,5
310;C334;0186-0086-6;DIST INT OPT ESPELHAMENTO SC/APC 144FO;LVUT;1,0;477,49
311;C438;0186-0086-6;DIST INT OPT ESPELHAMENTO SC/APC 144FO;LVUT;2,0;924,85
312;C072;0186-0089-9;CONECTOR FUSÃO SC-APC-SM 250/900;LVUT;10,0;414,52
313;C110;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;14,0;1568,4
314;C121;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;46,0;4530,94
315;C260;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;70,0;6943,37
316;C334;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;16,0;1639,4
317;C440;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;1,0;140,35
318;C721;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;10,0;985,24
319;C732;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;3,0;306,18
320;C733;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;5,0;482,06
321;C903;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;1,0;102,06
322;C904;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;22,0;1860,59
323;C904;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;14,0;1184,01
324;C905;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;25,0;2492,63
325;C906;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;AMED;4,0;394,45
326;C906;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;2,0;197,22
327;C907;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;97,0;9543,81
328;C907;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;1,0;98,39
329;C908;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;5,0;465,56
330;C908;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;3,0;279,33
331;C910;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;EXEC;10,0;991,13
332;C910;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;34,0;3369,82
333;C912;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;1,0;102,06
334;C913;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;20,0;1938,42
335;C915;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;6,0;612,36
336;C924;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;10,0;941,92
337;C925;0186-0097-7;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;LVUT;3,0;239,72
338;C110;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;35,0;2943,72
339;C112;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;1,0;96,1
340;C121;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;4,0;278,24
341;C260;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;30,0;2481,92
342;C334;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;20,0;1862,54
343;C558;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;8,0;522,77
344;C721;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;15,0;1379,03
345;C723;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;AMED;18,0;1447,55
346;C723;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;19,0;1527,97
347;C903;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;21,0;1620,28
348;C904;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;35,0;2454,09
349;C904;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;77,0;5398,99
350;C905;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;21,0;1600,13
351;C905;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;30,0;2285,89
352;C906;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;AMED;2,0;171,77
353;C907;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;92,0;8322,18
354;C907;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;10,0;904,58
355;C908;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;8,0;689,25
356;C908;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;4,0;344,62
357;C910;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;8,0;733,1
358;C910;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;21,0;1924,38
359;C912;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;1,0;96,91
360;C913;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;24,0;1994,19
361;C915;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;6,0;534,07
362;C915;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;11,0;979,13
363;C924;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;25,0;1898,51
364;C925;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;9,0;748,98
365;C110;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;EXEC;2,0;189,57
366;C121;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;EXEC;4,0;380,42
367;C260;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;189,58
368;C334;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;204,91
369;C723;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;AMED;1,0;71,41
370;C904;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;17,0;1619,11
371;C905;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;95,21
372;C906;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;EXEC;1,0;95,21
373;C906;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;190,42
374;C907;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;190,2
375;C910;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;96,22
376;C913;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;96,22
377;C924;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;96,21
378;C110;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;2,0;189,52
379;C121;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;4,0;380,51
380;C260;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,15
381;C334;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;213,15
382;C558;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,24
383;C733;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;2,0;190,49
384;C903;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
385;C904;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;16,0;1524,68
386;C905;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;AMED;1,0;95,25
387;C906;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;1,0;95,25
388;C906;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
389;C907;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;2,0;189,81
390;C907;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;189,81
391;C910;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,93
392;C913;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;3,0;286,18
393;C915;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
394;C924;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,8
395;C925;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
396;C072;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;1,0;97,79
397;C121;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;6,0;634,66
398;C121;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;7,0;740,44
399;C260;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;5,0;479,62
400;C260;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;11,0;1055,15
401;C334;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;11,0;1088,23
402;C558;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;7,0;667,05
403;C723;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;19,0;1534,42
404;C733;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;4,0;380,9
405;C903;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;6,0;571,35
406;C904;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;AMED;1,0;95,56
407;C904;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;2,0;191,12
408;C904;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;55,0;5255,8
409;C905;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;1,0;95,33
410;C905;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;15,0;1429,99
411;C906;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;7,0;666,58
412;C907;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;8,0;775,83
413;C907;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;11,0;1066,76
414;C908;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;1,0;95,23
415;C909;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;195,57
416;C910;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;10,0;952,73
417;C913;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;16,0;1524,46
418;C915;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;190,45
419;C924;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;9,0;883,54
420;C925;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;190,45
421;C110;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;82,0;5386,9
422;C110;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;123,0;8080,34
423;C112;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;2,0;131,59
424;C121;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;122,0;7657,89
425;C121;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;79,0;4958,79
426;C260;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;2,0;131,18
427;C334;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;42,0;2804,3
428;C440;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;8,0;530,52
429;C558;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;12,0;787,7
430;C721;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;54,0;3465,4
431;C733;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;17,0;1115,1
432;C903;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;2,0;131,13
433;C904;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;10,0;656,17
434;C904;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;345,0;22637,79
435;C905;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;340,0;22309,78
436;C905;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;269,0;17650,97
437;C906;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;AMED;22,0;1443,72
438;C906;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;207,0;13584,05
439;C907;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;572,0;32386,07
440;C908;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;76,0;4972,58
441;C909;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;3,0;196,02
442;C910;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;16,0;1049,77
443;C912;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;11,0;721,5
444;C915;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;5,0;327,13
445;C915;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;15,0;981,4
446;C925;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;37,0;2430,34
447;C121;0186-0121-1;CABO PRECON UNIVERSAL 5MM 200M;EXEC;11,0;3717,78
448;C072;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;120,0;8355,16
449;C110;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;73,0;5018,36
450;C112;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;412,0;29244,72
451;C115;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;10,0;687,45
452;C121;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;24,0;1650,05
453;C260;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;121,0;7498,83
454;C334;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;189,0;11917,84
455;C438;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;263,0;18282,81
456;C440;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;66,0;4564,07
457;C548;0186-0126-6;DROP OPT PRECON FIG8 UNIVERSAL DE 50M;LVUT;128,0;8263,36
458;C072;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;134,0;11320,91
459;C074;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;170,0;14362,18
460;C110;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;43,0;3652,36
461;C112;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;27,0;2293,35
462;C115;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;10,0;887,95
463;C260;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;258,0;21798,49
464;C334;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;226,0;19093,22
465;C438;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;15,0;1267,25
466;C440;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;68,0;5744,88
467;C548;0186-0127-7;DROP OPT PRECON FIG8 UNIVERSAL DE 100M;LVUT;384,0;32441,99
468;C072;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;98,0;20818,63
469;C074;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;99,0;21032,92
470;C115;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;5,0;1136,1
471;C260;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;144,0;30591,09
472;C334;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;103,0;21880,8
473;C438;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;22,0;4673,57
474;C548;0186-0130-0;DROP OPT PRECON FIG8 UNIVERSAL DE 300;LVUT;88,0;18698,42
475;C072;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;116,0;12883,69
476;C074;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;406,0;45090,6
477;C112;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;10,0;1108,64
478;C115;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;10,0;1109,93
479;C260;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;221,0;24544,35
480;C334;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;237,0;26321,3
481;C438;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;17,0;1888,02
482;C440;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;57,0;6330,44
483;C548;0186-0133-3;Misc - Drop Opt Fig8 - Universal 150M;LVUT;303,0;33651,94
484;C072;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;64,0;10946,67
485;C074;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;140,0;23924,52
486;C115;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;17,0;3121,88
487;C260;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;48,0;8202,69
488;C334;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;119,0;20339,0
489;C438;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;22,0;3759,57
490;C440;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;7,0;1196,23
491;C548;0186-0134-4;Misc - Drop Opt Fig8 - Universal 220M;LVUT;16,0;2734,2
492;C072;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;35,0;8517,96
493;C074;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;24,0;5840,58
494;C110;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;26,0;6307,98
495;C112;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;30,0;7278,44
496;C115;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;28,0;6793,21
497;C121;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;14,0;3396,61
498;C260;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;15,0;3652,0
499;C334;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;15,0;3652,0
500;C438;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;15,0;3652,0
501;C440;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;32,0;7787,56
502;C548;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;LVUT;35,0;8515,43
503;C912;0186-0165-0;KIT FIBRA TRANSPARENTE S/ CANALETA;EXEC;8,0;1946,38
504;C904;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;LVUT;6,0;118,29
505;C907;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;LVUT;70,0;1578,24
506;C072;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;73,0;1304,72
507;C074;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;19,0;341,93
508;C110;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;28,0;519,32
509;C121;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;31,0;554,34
510;C121;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;27,0;482,81
511;C260;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;149,0;2690,36
512;C334;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;78,0;1397,79
513;C438;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;29,0;525,23
514;C440;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;10,0;181,12
515;C558;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;21,0;376,46
516;C723;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;32,0;0,32
517;C732;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;4,0;71,49
518;C733;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;182,0;3294,42
519;C903;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;33,0;594,22
520;C904;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;4,0;71,83
521;C904;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;99,0;1777,83
522;C905;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;7,0;125,91
523;C905;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;19,0;341,74
524;C906;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;38,0;682,71
